precip bcc-csm1-1 rcp60 RNEURONALES decimas 2
P5556 38.998 -6.579 228 geo 2006 2100 -1
P5556 2006 1 0 2 2 2 3 2 0 5 14 55 68 75 27 23 10 11 4 6 3 0 5 3 6 4 9 9 12 11 3 0 0
P5556 2006 2 2 0 2 12 41 41 31 30 44 96 72 97 75 25 27 45 12 2 3 0 16 16 37 39 36 7 6 9 -999 -999 -999
P5556 2006 3 9 30 7 3 4 11 4 0 9 24 23 18 26 33 11 5 24 3 0 0 0 0 0 0 0 0 6 5 7 8 5
P5556 2006 4 16 61 0 0 12 7 14 33 27 30 28 29 26 18 8 0 0 19 17 3 0 12 12 9 0 16 0 0 0 0 -999
P5556 2006 5 0 3 2 20 29 19 9 14 18 38 23 7 18 7 0 12 14 10 10 0 8 8 0 0 0 0 18 26 28 23 9
P5556 2006 6 19 7 33 52 52 41 31 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -999
P5556 2006 7 0 0 0 0 0 11 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
P5556 2006 8 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
P5556 2006 9 0 0 0 0 0 0 0 0 0 0 0 0 0 20 16 12 11 12 5 0 0 0 0 0 6 13 14 0 0 8 -999
P5556 2006 10 7 8 25 39 7 0 0 0 0 0 14 0 0 4 0 0 0 0 0 0 0 0 0 0 0 3 9 5 0 0 0
P5556 2006 11 0 0 0 9 21 12 31 6 2 0 0 0 0 5 7 3 0 0 8 0 0 0 0 0 0 2 3 2 0 0 -999
P5556 2006 12 0 5 19 0 12 7 0 0 0 0 0 0 5 5 3 0 0 0 0 2 3 34 51 27 80 39 148 68 10 9 5
P5556 2007 1 0 0 0 0 0 0 0 0 2 6 6 16 2 0 0 0 2 12 17 18 17 4 18 19 12 36 35 25 51 19 22
P5556 2007 2 0 0 15 15 43 115 137 32 15 10 6 53 65 92 39 10 0 0 19 12 0 6 7 6 9 18 9 37 -999 -999 -999
P5556 2007 3 49 3 0 0 0 0 0 0 0 0 5 29 37 14 0 5 16 8 3 0 0 26 23 0 5 0 0 17 11 0 0
P5556 2007 4 0 0 15 23 16 27 27 4 0 0 0 0 18 7 27 28 9 34 26 15 20 56 47 38 35 27 11 9 11 5 -999
P5556 2007 5 6 4 11 31 20 17 13 13 9 9 12 25 21 22 17 15 18 6 0 3 0 0 0 0 0 0 0 0 0 0 0
P5556 2007 6 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -999
P5556 2007 7 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
P5556 2007 8 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 17 29 20 7 0 0 5 0 0
P5556 2007 9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 10 11 -999
P5556 2007 10 23 30 0 0 0 0 6 8 9 26 9 10 22 33 20 9 35 24 18 7 4 0 0 5 16 43 55 33 28 68 22
P5556 2007 11 0 0 0 0 0 0 0 5 4 10 12 0 4 3 3 0 0 4 3 49 13 74 63 38 26 20 16 18 53 6 -999
P5556 2007 12 5 3 0 0 0 0 0 33 80 33 27 22 15 9 32 162 118 110 112 112 31 19 44 17 5 9 11 12 26 14 34
P5556 2008 1 87 46 69 50 59 95 65 15 4 9 26 42 10 6 6 56 53 51 8 3 0 0 0 0 0 2 2 4 0 0 2
P5556 2008 2 2 2 0 0 0 0 0 0 3 0 0 0 0 0 0 0 0 0 9 57 23 23 4 17 3 2 2 8 -999 -999 -999
P5556 2008 3 9 6 5 2 0 0 2 1 0 0 0 2 19 25 25 13 19 13 3 11 5 2 21 13 30 53 16 0 12 18 10
P5556 2008 4 16 9 17 9 17 100 51 41 27 14 0 0 17 5 0 0 0 14 12 3 0 0 0 3 6 11 4 8 46 0 -999
P5556 2008 5 0 0 0 16 21 25 21 10 13 26 24 6 6 0 0 0 6 5 7 10 0 0 0 0 0 0 0 0 0 0 0
P5556 2008 6 0 0 0 8 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 6 7 0 0 0 -999
P5556 2008 7 11 11 0 23 23 19 22 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
P5556 2008 8 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
P5556 2008 9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -999
P5556 2008 10 0 13 22 14 13 0 0 0 0 0 16 11 49 47 85 26 18 3 5 17 12 47 36 16 11 9 0 4 6 4 6
P5556 2008 11 3 3 0 3 4 15 11 19 14 8 4 8 2 13 48 69 44 44 116 6 3 61 9 6 3 5 5 3 4 12 -999
P5556 2008 12 75 28 14 17 0 2 13 34 12 2 2 5 14 60 25 18 3 0 3 5 7 7 8 13 4 3 3 0 0 3 6
P5556 2009 1 3 0 0 0 7 17 12 17 13 27 36 15 39 10 17 19 10 46 46 17 19 28 25 25 13 8 3 4 16 22 12
P5556 2009 2 10 5 0 0 22 27 31 9 28 19 53 81 5 0 0 20 45 29 25 45 41 40 81 71 127 118 47 84 -999 -999 -999
P5556 2009 3 40 70 92 40 30 82 29 16 3 9 2 0 0 0 0 2 2 12 17 7 4 0 0 5 14 27 20 8 3 2 0
P5556 2009 4 0 0 0 0 0 5 8 3 2 0 9 8 15 15 3 2 0 0 6 10 6 0 0 0 0 0 0 0 0 0 -999
P5556 2009 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 6 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
P5556 2009 6 0 0 0 0 0 0 0 14 22 19 26 20 19 17 8 6 8 14 7 17 0 0 0 0 0 0 0 0 0 0 -999
P5556 2009 7 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
P5556 2009 8 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
P5556 2009 9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -999
