precip bcc-csm1-1 rcp60 RNEURONALES decimas 2
P15858 42.395 -4.85 895 geo 2006 2100 -1
P15858 2006 1 0 0 0 0 3 3 2 4 25 73 124 94 22 14 8 10 3 5 1 0 6 9 5 9 18 10 10 7 2 1 1
P15858 2006 2 1 0 6 16 38 108 48 23 52 129 47 154 115 23 22 48 27 3 6 2 68 42 30 62 45 4 0 0 -999 -999 -999
P15858 2006 3 0 0 45 22 6 62 24 3 33 90 48 34 14 59 22 8 28 7 0 0 0 0 0 0 0 0 8 18 59 30 15
P15858 2006 4 32 119 12 0 0 23 18 94 25 35 67 73 40 17 13 0 4 50 56 6 0 0 67 16 6 47 18 4 0 2 -999
P15858 2006 5 8 8 3 33 48 16 12 16 32 61 32 22 59 26 10 0 46 15 10 11 12 13 10 7 0 0 51 70 56 28 12
P15858 2006 6 42 21 107 113 103 60 43 8 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -999
P15858 2006 7 0 0 0 10 11 62 0 0 0 0 0 6 0 0 0 0 0 0 0 0 0 0 6 0 0 0 0 0 0 0 0
P15858 2006 8 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
P15858 2006 9 0 0 0 0 0 0 7 4 3 11 7 3 0 0 0 56 18 15 9 3 0 0 0 0 0 0 0 0 9 9 -999
P15858 2006 10 29 12 15 25 32 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 0 0 0 0 0
P15858 2006 11 0 0 0 0 20 28 60 33 3 0 0 0 0 0 11 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -999
P15858 2006 12 0 0 23 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 9 70 58 16 80 39 72 90 16 10 2
P15858 2007 1 0 0 0 0 0 0 0 0 0 3 7 0 1 0 0 0 3 12 13 14 10 2 17 47 20 44 72 18 29 16 8
P15858 2007 2 0 0 0 16 36 137 174 34 14 9 3 51 97 109 39 15 0 0 89 12 0 0 0 0 8 0 0 0 -999 -999 -999
P15858 2007 3 54 4 0 0 0 0 0 0 0 1 0 0 31 15 11 14 34 11 4 1 2 18 88 17 12 0 0 0 0 0 0
P15858 2007 4 0 17 24 34 50 91 40 7 0 0 0 12 52 42 75 54 10 53 54 13 27 95 127 114 88 37 13 9 34 6 -999
P15858 2007 5 7 5 17 68 19 12 10 24 12 9 28 63 29 18 24 16 13 9 3 5 3 1 1 0 0 0 0 4 6 13 20
P15858 2007 6 0 0 0 0 0 4 11 14 6 1 1 2 0 0 0 8 2 0 0 0 0 0 0 0 0 0 0 0 0 0 -999
P15858 2007 7 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
P15858 2007 8 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 23 45 35 33 22 11 8 0 0
P15858 2007 9 0 0 0 0 0 0 0 0 0 0 0 0 0 7 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -999
P15858 2007 10 0 0 0 0 0 0 44 11 6 77 21 12 31 100 43 9 53 53 29 11 3 3 3 9 27 84 114 44 25 94 57
P15858 2007 11 0 0 0 0 0 0 0 5 5 43 13 5 2 2 10 2 0 9 8 76 18 85 124 49 37 17 22 19 93 11 -999
P15858 2007 12 4 2 1 0 0 0 0 24 137 138 59 21 14 11 0 47 158 114 78 114 44 14 82 16 8 8 16 17 33 13 0
P15858 2008 1 94 107 159 38 42 138 77 12 1 8 15 67 14 6 6 58 126 97 17 0 0 0 0 0 0 0 0 0 0 0 0
P15858 2008 2 0 0 0 0 0 0 0 1 0 0 0 0 0 2 4 0 0 0 4 23 18 0 10 35 5 1 0 0 -999 -999 -999
P15858 2008 3 0 0 0 0 0 0 10 4 1 1 3 3 29 41 34 15 16 25 6 13 36 7 35 19 23 119 17 2 10 26 15
P15858 2008 4 25 18 49 20 31 0 63 38 0 0 8 0 44 12 4 0 5 46 33 4 0 0 10 7 5 25 9 0 0 23 -999
P15858 2008 5 0 0 13 19 35 25 24 9 14 22 30 13 10 2 0 0 38 15 7 45 11 4 2 0 0 0 0 15 3 0 0
P15858 2008 6 9 0 0 31 13 9 10 0 0 0 0 17 8 4 6 6 5 0 0 0 13 4 0 21 15 17 19 23 0 9 -999
P15858 2008 7 15 25 14 55 64 22 27 7 4 6 0 0 6 6 9 9 12 6 7 0 0 0 0 0 0 15 24 0 0 0 0
P15858 2008 8 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
P15858 2008 9 0 0 0 0 4 0 0 0 0 0 8 7 12 0 0 0 0 0 0 0 0 0 0 0 0 0 9 9 10 9 -999
P15858 2008 10 8 11 14 10 12 8 0 0 0 0 19 21 45 65 123 67 35 4 6 17 28 83 68 15 8 9 2 3 6 7 5
