precip bcc-csm1-1 rcp60 RNEURONALES decimas 2
P18314 43.064 -8.94 321 geo 2006 2100 -1
P18314 2006 1 0 0 10 22 56 74 48 172 217 239 377 135 96 92 86 74 59 33 24 21 90 101 143 120 61 60 44 117 52 50 52
P18314 2006 2 96 18 82 122 73 47 46 127 132 159 139 170 102 55 173 219 131 71 107 49 177 217 174 361 207 41 0 0 -999 -999 -999
P18314 2006 3 0 0 139 179 134 195 122 22 82 222 369 218 144 210 132 120 51 34 6 10 8 11 0 0 0 0 147 123 231 71 39
P18314 2006 4 296 136 49 8 0 41 70 119 105 39 56 81 81 33 0 0 45 168 166 65 15 0 112 91 40 67 60 35 20 43 -999
P18314 2006 5 61 85 88 118 99 119 51 64 108 115 179 156 237 106 15 64 123 71 70 57 48 31 21 17 0 0 0 49 75 51 30
P18314 2006 6 91 118 268 153 150 229 91 66 22 24 20 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 26 -999
P18314 2006 7 0 0 35 40 27 29 9 0 18 21 26 46 24 37 7 0 0 0 0 0 0 24 36 9 9 0 0 0 0 0 4
P18314 2006 8 0 0 0 0 0 0 0 0 30 11 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 11
P18314 2006 9 12 14 7 0 0 16 22 25 10 15 46 25 41 44 31 45 58 22 19 15 6 0 0 0 0 0 0 52 44 31 -999
P18314 2006 10 73 133 70 64 95 36 30 25 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 34 0 0 0 0 0
P18314 2006 11 10 0 0 0 42 71 167 224 59 18 31 16 0 0 265 16 6 0 27 8 0 0 0 0 0 0 17 33 12 0 -999
P18314 2006 12 0 89 106 11 96 75 0 0 0 0 17 22 23 8 0 0 0 0 0 25 73 129 121 67 40 46 41 44 59 73 26
P18314 2007 1 0 8 0 0 7 0 0 0 14 35 0 20 0 0 0 11 197 70 116 130 109 34 83 154 97 321 141 71 41 114 47
P18314 2007 2 8 0 0 19 47 177 142 85 152 105 17 0 425 269 332 148 0 0 118 73 7 0 0 0 0 0 0 0 -999 -999 -999
P18314 2007 3 0 10 0 0 0 0 4 9 53 30 0 0 0 0 62 109 119 73 108 49 13 35 34 80 37 9 33 41 0 0 0
P18314 2007 4 0 39 136 108 157 283 129 60 23 34 32 71 167 158 276 153 118 209 114 72 114 142 192 118 127 100 67 52 126 130 -999
P18314 2007 5 103 64 123 139 111 73 69 57 94 72 110 102 75 55 54 52 79 96 54 54 40 48 39 23 13 12 29 32 29 26 0
P18314 2007 6 0 0 10 0 0 27 65 65 35 6 15 10 5 13 24 57 18 34 14 0 0 0 0 0 0 0 0 0 0 0 -999
P18314 2007 7 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
P18314 2007 8 0 0 0 12 10 24 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 44 45 0 0 36 40 14 0 0
P18314 2007 9 0 0 24 0 0 0 0 0 0 0 0 0 0 43 32 38 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -999
P18314 2007 10 0 0 0 0 0 34 158 78 68 277 69 48 53 48 55 39 115 151 173 100 132 43 39 122 117 138 138 86 172 214 161
